"name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","occurrenceRemarks","nomenclaturalCode","institutionID","locality","language","type","individualCount","organismQuantity","organismQuantityType","eventID","http://rs.tdwg.org/dwc/terms/organismQuantity","occurrenceStatus","organismID","datasetID","http://rs.tdwg.org/dwc/terms/organismQuantityType","habitat","higherGeography","county","vernacularName","higherClassification","elevation","elevationAccuracy","continent","municipality","preparations","verbatimElevation","recordNumber","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","lifeStage","created","associatedSequences","island","infraspecificEpithet","islandGroup","taxonRemarks","depth","fieldNumber","previousIdentifications","accessRights","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","establishmentMeans","informationWithheld","reproductiveCondition","georeferencedDate","georeferencedBy","verbatimSRS","disposition","otherCatalogNumbers","dynamicProperties","georeferenceVerificationStatus","waterBody","verbatimCoordinateSystem","fieldNotes","samplingProtocol","networkKeys","identificationVerificationStatus","locationAccordingTo","identificationRemarks","identificationQualifier","http://unknown.org/recordId","associatedTaxa","verbatimTaxonRank","source","projectId","materialSampleID"
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",120.897392,23.477442,"cdround,gass84","gbif","2597841136","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:25:32.990+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED",NA,32,"Taiwan",2020,4,4,2020-04-04,"2020-04-04T08:16:40.000+0000","2020-08-04T10:25:32.990+0000","https://www.inaturalist.org/observations/41348259","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","Shih-Wei Chang","41348259","csw345","Sat Apr 04 2020 15:08:12 GMT+0800 (GMT+8)","iNaturalist research-grade observations","玉山國家公園, 信義鄉, TW","2597841136","Observations","https://www.inaturalist.org/observations/41348259","429716","41348259","Shih-Wei Chang","https://www.inaturalist.org/observations/41348259","iNaturalist","c Shih-Wei Chang some rights reserved","07:08:12Z","galanhsnu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.557734,25.163954,"cdround,gass84","gbif","2603318091","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:24:21.886+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-04-11T12:56:31",NA,"Taipei",2020,4,11,2020-04-11,"2020-04-12T13:01:30.000+0000","2020-08-04T10:24:21.886+0000","https://www.inaturalist.org/observations/41899681","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","戴勝","41899681","vincentkang","2020-04-11 12:10:31 PM GMT+08:00","iNaturalist research-grade observations","112台灣台北市北投區湖田里","2603318091","Observations","https://www.inaturalist.org/observations/41899681","429716","41899681","戴勝","https://www.inaturalist.org/observations/41899681","iNaturalist","c 戴勝 some rights reserved","04:10:31Z","戴勝","94829407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.714642,24.842265,"cdround,gass84","gbif","2603411216","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:24:25.164+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-04-15T22:44:16",NA,"New Taipei",2020,4,15,2020-04-15,"2020-04-17T01:19:19.000+0000","2020-08-04T10:24:25.164+0000","https://www.inaturalist.org/observations/42273104","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","陳建忠","42273104","cjj","2020-04-15 11:31:52 AM GMT+08:00","iNaturalist research-grade observations","232台灣新北市坪林區大林里","2603411216","Observations","https://www.inaturalist.org/observations/42273104","429716","42273104","陳建忠","https://www.inaturalist.org/observations/42273104","iNaturalist","c 陳建忠 some rights reserved","03:31:52Z","陳建忠","95682079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.356392,24.387747,"cdround,gass84","gbif","2609187363","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:24:21.424+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-04-20T09:09:21",12,"Taichung",2020,4,3,2020-04-03,"2020-04-26T11:45:04.000+0000","2020-08-04T10:24:21.424+0000","https://www.inaturalist.org/observations/42653952","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","jodyhsieh","42653952","jodyhsieh","Fri Apr 03 2020 11:36:06 GMT+0800 (GMT+8)","iNaturalist research-grade observations","和平區, TW","2609187363","Observations","https://www.inaturalist.org/observations/42653952","429716","42653952","jodyhsieh","https://www.inaturalist.org/observations/42653952","iNaturalist","c jodyhsieh some rights reserved","03:36:06Z","jodyhsieh","96497188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.354278,24.38665,"cdround,gass84","gbif","2609264511","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:24:22.972+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-04-22T09:14:51",64,"Taichung",2020,4,3,2020-04-03,"2020-04-22T11:35:26.000+0000","2020-08-04T10:24:22.972+0000","https://www.inaturalist.org/observations/42830098","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","jodyhsieh","42830098","jodyhsieh","Fri Apr 03 2020 13:35:17 GMT+0800 (GMT+8)","iNaturalist research-grade observations","和平區, TW","2609264511","Observations","https://www.inaturalist.org/observations/42830098","429716","42830098","jodyhsieh","https://www.inaturalist.org/observations/42830098","iNaturalist","c jodyhsieh some rights reserved","05:35:17Z","jodyhsieh","96880461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.586578,24.764217,"cdround,gass84","gbif","2610959278","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:24:25.454+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-04-25T01:31:15",NA,"New Taipei",2020,4,19,2020-04-19,"2020-05-03T02:49:40.000+0000","2020-08-04T10:24:25.454+0000","https://www.inaturalist.org/observations/43229968","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","camellialo","43229968","camellialo","Sun Apr 19 2020 12:13:17 GMT+0800 (GMT+8)","iNaturalist research-grade observations","福山植物園, 烏來區, TW","2610959278","Observations","https://www.inaturalist.org/observations/43229968","429716","43229968","camellialo","https://www.inaturalist.org/observations/43229968","iNaturalist","c camellialo some rights reserved","04:13:17Z","camellialo","97577712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",120.718157,23.498178,"cdround,gass84","gbif","2610989069","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:25:35.531+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-04-25T14:59:59",38,"Taiwan",2020,4,25,2020-04-25,"2020-04-25T15:02:25.000+0000","2020-08-04T10:25:35.531+0000","https://www.inaturalist.org/observations/43337222","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","毛毛","43337222","tigris_8","2020/04/25 1:13 PM CST","iNaturalist research-grade observations","台灣嘉義縣","2610989069","Observations","https://www.inaturalist.org/observations/43337222","429716","43337222","毛毛","https://www.inaturalist.org/observations/43337222","iNaturalist","c 毛毛 some rights reserved","05:13:00Z","毛毛","97761187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",120.950848,24.543508,"cdround,gass84","gbif","2611145999","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:25:34.123+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-04-29T13:57:59",15,"Taiwan",2020,4,29,2020-04-29,"2020-05-12T01:58:02.000+0000","2020-08-04T10:25:34.123+0000","https://www.inaturalist.org/observations/44251023","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","黃美滿","44251023","oak123","2020/04/29 12:55 PM CST","iNaturalist research-grade observations","台灣苗栗縣","2611145999","Observations","https://www.inaturalist.org/observations/44251023","429716","44251023","黃美滿","https://www.inaturalist.org/observations/44251023","iNaturalist","c 黃美滿 some rights reserved","04:55:00Z","黃美滿","99367382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",120.717389,23.498549,"cdround,gass84","gbif","2619882087","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:25:35.683+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-05-02T12:06:45",32,"Taiwan",2020,4,25,2020-04-25,"2020-05-02T16:11:21.000+0000","2020-08-04T10:25:35.683+0000","https://www.inaturalist.org/observations/44577198","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","TW","[{""type"":""ORCID"",""value"":""https://orcid.org/0000-0003-2857-1625""}]","[{""type"":""ORCID"",""value"":""https://orcid.org/0000-0003-2857-1625""}]","Taiwan","Cheng-Tao Lin","44577198","mutolisp","2020/04/25 1:05 PM CST","iNaturalist research-grade observations","頂湖大凍山步道，嘉義縣阿里山鄉(Chiayi County), Taiwan","2619882087","Observations","https://www.inaturalist.org/observations/44577198","429716","44577198","Cheng-Tao Lin","https://www.inaturalist.org/observations/44577198","iNaturalist","c Cheng-Tao Lin some rights reserved","05:05:00Z","Cheng-Tao Lin","100154835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",120.71765,23.498452,"cdround,gass84","gbif","2619990106","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:25:34.640+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-05-02T12:07:24",32,"Taiwan",2020,4,25,2020-04-25,"2020-05-09T04:49:49.000+0000","2020-08-04T10:25:34.640+0000","https://www.inaturalist.org/observations/44577264","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","TW","[{""type"":""ORCID"",""value"":""https://orcid.org/0000-0003-2857-1625""}]","[{""type"":""ORCID"",""value"":""https://orcid.org/0000-0003-2857-1625""}]","Taiwan","Cheng-Tao Lin","44577264","mutolisp","2020/04/25 1:25 PM CST","iNaturalist research-grade observations","頂湖大凍山步道，嘉義縣阿里山鄉(Chiayi County), Taiwan","2619990106","Observations","https://www.inaturalist.org/observations/44577264","429716","44577264","Cheng-Tao Lin","https://www.inaturalist.org/observations/44577264","iNaturalist","c Cheng-Tao Lin some rights reserved","05:25:00Z","Cheng-Tao Lin","100154964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",120.717528,23.498799,"cdround,gass84","gbif","2620157339","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:25:52.153+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-05-02T12:06:53",12,"Taiwan",2020,4,25,2020-04-25,"2020-05-02T15:37:23.000+0000","2020-08-04T10:25:52.153+0000","https://www.inaturalist.org/observations/44577214","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Magnoliopsida","TW","[{""type"":""ORCID"",""value"":""https://orcid.org/0000-0003-2857-1625""}]","[{""type"":""ORCID"",""value"":""https://orcid.org/0000-0003-2857-1625""}]","Taiwan","Cheng-Tao Lin","44577214","mutolisp","2020/04/25 1:09 PM CST","iNaturalist research-grade observations","頂湖大凍山步道，嘉義縣阿里山鄉(Chiayi County), Taiwan","2620157339","Observations","https://www.inaturalist.org/observations/44577214","429716","44577214","Cheng-Tao Lin","https://www.inaturalist.org/observations/44577214","iNaturalist","c Cheng-Tao Lin some rights reserved","05:09:00Z","Cheng-Tao Lin","100154858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.287588,24.384348,"gass84","gbif","2626160000","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:24:23.135+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-05-05T04:59:04",NA,"Taichung",2020,4,26,2020-04-26,"2020-05-05T11:20:22.000+0000","2020-08-04T10:24:23.135+0000","https://www.inaturalist.org/observations/44950578","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","傻子","44950578","yyykkyyykk","2020/04/26 3:11 PM CST","iNaturalist research-grade observations","台灣台中市","2626160000","Observations","https://www.inaturalist.org/observations/44950578","429716","44950578","傻子","https://www.inaturalist.org/observations/44950578","iNaturalist","c 傻子 some rights reserved","07:11:00Z","傻子","100924933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.537353,24.496528,"cdround,gass84","gbif","2626508389","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:24:23.968+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-05-15T07:56:48",10012,"Taiwan",2020,4,29,2020-04-29,"2020-05-17T08:19:23.000+0000","2020-08-04T10:24:23.968+0000","https://www.inaturalist.org/observations/45952755","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","jodyhsieh","45952755","jodyhsieh","Wed Apr 29 2020 11:13:06 GMT+0800 (GMT+8)","iNaturalist research-grade observations","翠峰林道, 大同鄉, TW","2626508389","Observations","https://www.inaturalist.org/observations/45952755","429716","45952755","jodyhsieh","https://www.inaturalist.org/observations/45952755","iNaturalist","c jodyhsieh some rights reserved","03:13:06Z","jodyhsieh","103004876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini",121.554355,25.169408,"cdround,gass84","gbif","2620065684","Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-08-04T08:36:47.069+0000","2020-08-04T10:25:35.736+0000",225,"HUMAN_OBSERVATION",4191567,6,7707728,220,7471799,3234476,7274049,4191567,4191567,"Trochodendron aralioides P.F.Siebold & J.G.Zuccarini","Plantae","Tracheophyta","Trochodendrales","Trochodendraceae","Trochodendron","Trochodendron aralioides","Trochodendron","aralioides","SPECIES","ACCEPTED","2020-05-03T13:19:21",85,"Taipei",2020,5,3,2020-05-03,"2020-05-03T14:03:19.000+0000","2020-08-04T10:25:35.736+0000","https://www.inaturalist.org/observations/44722114","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Magnoliopsida","TW","[]","[]","Taiwan","淑端","44722114","shuduan","2020-05-03 10:29:30 AM GMT+08:00","iNaturalist research-grade observations","112台灣台北市北投區湖田里","2620065684","Observations","https://www.inaturalist.org/observations/44722114","429716","44722114","淑端","https://www.inaturalist.org/observations/44722114","iNaturalist","c 淑端 some rights reserved","02:29:30Z","淑端","100449045","Flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
